timestamp,BTC_price,ETH_price,ADA_price
2025-02-27,83900.11496524839,2325.853934699374,0.6446208040699569
2025-02-28,84709.14477847965,2305.3229378029837,0.6461286944605975
2025-03-01,84441.9012237131,2235.204208608959,0.6340718656426285
2025-03-02,86005.25629681018,2212.8243514969954,0.6582602004111846
2025-03-03,94261.53286538439,2517.3382391622977,1.1383401347214195
2025-03-04,86124.71418722175,2148.199533470228,0.8568079668844821
2025-03-05,87310.80531078295,2171.496943535016,0.9435445759037009
2025-03-06,90604.08098523637,2241.3841149187283,0.9757471161760349
2025-03-07,90001.40087607042,2202.3207363495417,0.9073460390884619
2025-03-08,86773.33597555371,2140.7498089428914,0.8172312446982826
2025-03-09,86142.9833586432,2199.9995000805707,0.804467726740253
2025-03-10,80751.13893300897,2017.265460184326,0.721388146040346
2025-03-11,78783.94057934263,1879.1231054991026,0.6750987117510554
2025-03-12,82799.1080292053,1921.3099227587034,0.7229736562075002
2025-03-13,83884.24578828987,1910.6551381032464,0.736666917455641
2025-03-14,81098.90052436228,1862.7949366490388,0.7017276884338084
2025-03-15,83971.70916064628,1910.6662703455045,0.7386527093718266
2025-03-16,84391.69087647168,1939.7856881721348,0.7477933206994789
2025-03-17,82610.61750343916,1887.7643429692785,0.7063226566895222
2025-03-18,84075.36559694471,1929.1833577618722,0.7182475371685878
2025-03-19,82780.03048688271,1932.7964059050657,0.7028326612501901
2025-03-20,86815.44109470697,2060.728601068271,0.7454676924079612
2025-03-21,84270.84358966233,1980.831780524645,0.7177817989305744
2025-03-22,84009.532917822,1964.5293833168294,0.7042253265879588
2025-03-23,83793.30854192551,1979.5449257665966,0.7004888130724237
2025-03-24,85787.70914901773,2001.0470230951883,0.708589878997602
2025-03-25,87327.72969669085,2077.739325831977,0.7299608913945431
2025-03-26,87520.58391530563,2068.598435049149,0.7456209405094492
2025-03-27,86960.8555491039,2009.8835432902426,0.7280096173884845
2025-03-28,87227.27158032371,2003.3034241292064,0.7381307766619702
2025-03-29,84359.46915506005,1896.9173600459985,0.7054500054704209
2025-03-30,82679.17255385047,1829.2745211803463,0.6740559356529756
2025-03-31,82356.38111183756,1805.3378779435934,0.6601152181346328
2025-04-01,82514.09365397849,1824.2071367609847,0.6611376773087757
2025-04-02,85237.5876052852,1907.1671522994227,0.6782918986781525
2025-04-03,82526.4221526433,1795.761850567479,0.6416810199741727
2025-04-04,83163.98757387721,1818.2844199542053,0.650635234098672
2025-04-05,83852.00765399594,1814.4807753449506,0.6605590488885138
2025-04-06,83595.88550177493,1809.935827172196,0.6562187375321188
2025-04-07,78211.48358199988,1574.6321611455576,0.573016902460604
2025-04-08,79179.29226757778,1555.909812570873,0.5846653688337909
2025-04-09,76329.090356324,1471.3608854365523,0.5576109268777084
2025-04-10,82622.17029546302,1662.5331604641576,0.6320092192400434
